order_id,customer_id,order_date,product,quantity,price
3462,P385,2025-04-20 16:33:00.759884,laptop,4,800
3463,P397,2025-05-31 16:33:00.759884,laptop,2,800
3464,P145,2025-07-20 16:33:00.759884,mouse,4,50
3465,P017,2025-05-28 16:33:00.759884,laptop,1,800
3466,P051,2025-04-13 16:33:00.759884,phone,4,400
3467,P310,2025-05-03 16:33:00.759884,phone,2,400
3468,P241,2025-06-17 16:33:00.759884,laptop,3,800
3469,P183,2025-04-24 16:33:00.759884,mouse,2,50
3470,P339,2025-04-13 16:33:00.759884,mouse,1,50
3471,P378,2025-06-21 16:33:00.759884,TV,4,880
3472,P041,2025-07-17 16:33:00.759884,phone,3,400
3473,P184,2025-07-08 16:33:00.759884,ipad,2,550
3474,P343,2025-05-29 16:33:00.759884,watch,4,300
3475,P289,2025-05-25 16:33:00.759884,watch,1,300
3476,P156,2025-02-23 16:33:00.759884,mouse,4,50
3477,P039,2025-04-24 16:33:00.759884,ipad,3,550
3478,P009,2025-04-17 16:33:00.759884,mouse,1,50
3479,P246,2025-06-22 16:33:00.759884,TV,3,880
3480,P364,2025-05-17 16:33:00.759884,watch,4,300
3481,P094,2025-03-14 16:33:00.759884,ipad,4,550
3482,P177,2025-07-02 16:33:00.759884,watch,3,300
3483,P083,2025-04-21 16:33:00.759884,laptop,1,800
3484,P215,2025-03-16 16:33:00.759884,laptop,4,800
3485,P124,2025-05-04 16:33:00.759884,phone,2,400
3486,P167,2025-06-19 16:33:00.759884,ipad,3,550
3487,P188,2025-03-09 16:33:00.759884,TV,1,880
3488,P157,2025-04-13 16:33:00.759884,phone,1,400
3489,P273,2025-03-05 16:33:00.759884,watch,1,300
3490,P063,2025-05-22 16:33:00.759884,mouse,2,50
3491,P082,2025-06-24 16:33:00.759884,ipad,2,550
3492,P138,2025-05-23 16:33:00.759884,laptop,3,800
3493,P022,2025-07-19 16:33:00.759884,laptop,3,800
3494,P295,2025-04-24 16:33:00.759884,watch,4,300
3495,P347,2025-03-21 16:33:00.759884,TV,4,880
3496,P015,2025-06-16 16:33:00.759884,TV,4,880
3497,P179,2025-06-23 16:33:00.759884,ipad,1,550
3498,P177,2025-07-02 16:33:00.759884,mouse,1,50
3499,P136,2025-04-03 16:33:00.759884,TV,1,880
3500,P230,2025-03-02 16:33:00.759884,watch,3,300
3501,P331,2025-04-11 16:33:00.759884,watch,3,300
3502,P096,2025-03-17 16:33:00.759884,laptop,1,800
3503,P037,2025-05-13 16:33:00.759884,phone,1,400
3504,P226,2025-04-15 16:33:00.759884,phone,2,400
3505,P122,2025-03-14 16:33:00.759884,laptop,4,800
3506,P296,2025-03-14 16:33:00.759884,ipad,3,550
3507,P177,2025-03-21 16:33:00.759884,phone,2,400
3508,P292,2025-02-23 16:33:00.759884,phone,2,400
3509,P256,2025-05-29 16:33:00.759884,TV,3,880
3510,P078,2025-06-24 16:33:00.759884,watch,1,300
3511,P049,2025-04-12 16:33:00.759884,ipad,4,550
3512,P082,2025-06-14 16:33:00.759884,mouse,3,50
3513,P284,2025-07-03 16:33:00.759884,phone,1,400
3514,P055,2025-03-30 16:33:00.759884,mouse,3,50
3515,P190,2025-04-25 16:33:00.759884,ipad,1,550
3516,P357,2025-05-29 16:33:00.759884,watch,4,300
3517,P312,2025-04-09 16:33:00.759884,watch,2,300
3518,P274,2025-05-27 16:33:00.759884,TV,4,880
3519,P385,2025-04-30 16:33:00.759884,ipad,3,550
3520,P327,2025-05-30 16:33:00.759884,laptop,2,800
3521,P084,2025-05-01 16:33:00.759884,ipad,3,550
3522,P069,2025-07-04 16:33:00.759884,ipad,4,550
3523,P188,2025-07-09 16:33:00.759884,TV,3,880
3524,P174,2025-05-23 16:33:00.759884,ipad,2,550
3525,P338,2025-07-17 16:33:00.759884,mouse,4,50
3526,P273,2025-04-17 16:33:00.759884,laptop,1,800
3527,P369,2025-02-28 16:33:00.759884,watch,1,300
3528,P051,2025-03-05 16:33:00.759884,watch,1,300
3529,P210,2025-03-16 16:33:00.759884,ipad,2,550
3530,P162,2025-03-06 16:33:00.759884,laptop,4,800
3531,P003,2025-03-07 16:33:00.759884,laptop,1,800
3532,P217,2025-04-28 16:33:00.759884,laptop,4,800
3533,P010,2025-03-03 16:33:00.759884,watch,3,300
3534,P238,2025-05-05 16:33:00.759884,laptop,3,800
3535,P020,2025-05-25 16:33:00.759884,watch,4,300
3536,P163,2025-03-17 16:33:00.759884,watch,2,300
3537,P250,2025-05-15 16:33:00.759884,mouse,4,50
3538,P207,2025-06-27 16:33:00.759884,TV,4,880
3539,P252,2025-07-12 16:33:00.759884,phone,4,400
3540,P140,2025-05-16 16:33:00.759884,ipad,3,550
3541,P351,2025-02-24 16:33:00.759884,mouse,3,50
3542,P256,2025-04-01 16:33:00.759884,ipad,2,550
3543,P109,2025-07-16 16:33:00.759884,mouse,2,50
3544,P351,2025-03-31 16:33:00.759884,laptop,1,800
3545,P314,2025-06-06 16:33:00.759884,laptop,4,800
3546,P260,2025-06-11 16:33:00.759884,mouse,2,50
3547,P043,2025-06-30 16:33:00.759884,ipad,3,550
3548,P034,2025-05-29 16:33:00.759884,laptop,3,800
3549,P090,2025-03-25 16:33:00.759884,phone,1,400
3550,P174,2025-04-03 16:33:00.759884,phone,2,400
3551,P119,2025-06-25 16:33:00.759884,ipad,2,550
3552,P342,2025-07-09 16:33:00.759884,laptop,4,800
3553,P047,2025-06-02 16:33:00.759884,watch,3,300
3554,P349,2025-03-29 16:33:00.759884,ipad,1,550
3555,P218,2025-05-03 16:33:00.759884,phone,4,400
3556,P307,2025-05-15 16:33:00.759884,phone,4,400
3557,P199,2025-03-25 16:33:00.759884,phone,3,400
3558,P326,2025-03-15 16:33:00.759884,ipad,3,550
3559,P326,2025-06-17 16:33:00.759884,ipad,2,550
3560,P312,2025-06-10 16:33:00.759884,laptop,4,800
3561,P240,2025-05-02 16:33:00.759884,ipad,4,550
3562,P371,2025-04-26 16:33:00.759884,laptop,2,800
3563,P384,2025-05-17 16:33:00.759884,phone,3,400
3564,P122,2025-06-15 16:33:00.759884,ipad,4,550
3565,P243,2025-05-24 16:33:00.759884,watch,4,300
3566,P001,2025-06-24 16:33:00.759884,phone,3,400
3567,P233,2025-05-24 16:33:00.759884,phone,1,400
3568,P343,2025-04-04 16:33:00.759884,ipad,2,550
3569,P270,2025-03-03 16:33:00.759884,TV,4,880
3570,P063,2025-07-17 16:33:00.759884,laptop,4,800
3571,P019,2025-06-09 16:33:00.759884,phone,2,400
3572,P286,2025-06-27 16:33:00.759884,watch,2,300
3573,P089,2025-03-04 16:33:00.759884,TV,3,880
3574,P152,2025-03-21 16:33:00.759884,TV,4,880
3575,P225,2025-05-30 16:33:00.759884,mouse,4,50
3576,P343,2025-05-13 16:33:00.759884,watch,4,300
3577,P296,2025-04-09 16:33:00.759884,watch,3,300
3578,P178,2025-04-02 16:33:00.759884,mouse,1,50
3579,P304,2025-04-02 16:33:00.759884,TV,4,880
3580,P084,2025-07-09 16:33:00.759884,watch,2,300
3581,P394,2025-03-11 16:33:00.759884,mouse,2,50
3582,P329,2025-06-23 16:33:00.759884,laptop,4,800
3583,P175,2025-07-15 16:33:00.759884,watch,1,300
3584,P228,2025-04-05 16:33:00.759884,watch,4,300
3585,P163,2025-04-25 16:33:00.759884,phone,1,400
3586,P208,2025-04-09 16:33:00.759884,watch,1,300
3587,P217,2025-05-15 16:33:00.759884,mouse,4,50
3588,P253,2025-04-24 16:33:00.759884,ipad,4,550
3589,P028,2025-05-17 16:33:00.759884,phone,1,400
3590,P310,2025-04-05 16:33:00.759884,phone,1,400
3591,P263,2025-04-14 16:33:00.759884,phone,3,400
3592,P005,2025-03-31 16:33:00.759884,TV,3,880
3593,P033,2025-07-04 16:33:00.759884,TV,4,880
3594,P089,2025-07-19 16:33:00.759884,phone,2,400
3595,P190,2025-03-22 16:33:00.759884,phone,2,400
3596,P042,2025-03-17 16:33:00.759884,watch,2,300
3597,P203,2025-03-06 16:33:00.759884,mouse,1,50
3598,P349,2025-06-05 16:33:00.759884,phone,1,400
3599,P399,2025-05-27 16:33:00.759884,watch,2,300
3600,P216,2025-06-02 16:33:00.759884,mouse,2,50
3601,P385,2025-05-23 16:33:00.759884,phone,2,400
3602,P006,2025-03-12 16:33:00.759884,mouse,3,50
3603,P393,2025-03-23 16:33:00.759884,watch,1,300
3604,P361,2025-04-29 16:33:00.759884,ipad,2,550
3605,P361,2025-05-18 16:33:00.759884,TV,4,880
3606,P103,2025-03-17 16:33:00.759884,laptop,4,800
3607,P262,2025-05-03 16:33:00.759884,watch,3,300
3608,P203,2025-07-17 16:33:00.759884,phone,3,400
3609,P221,2025-06-25 16:33:00.759884,phone,1,400
3610,P022,2025-04-28 16:33:00.759884,TV,2,880
3611,P017,2025-06-21 16:33:00.759884,laptop,2,800
3612,P136,2025-06-19 16:33:00.759884,watch,3,300
3613,P251,2025-04-09 16:33:00.759884,watch,1,300
3614,P095,2025-04-20 16:33:00.759884,phone,3,400
3615,P104,2025-07-19 16:33:00.759884,watch,3,300
3616,P358,2025-03-03 16:33:00.759884,TV,3,880
3617,P266,2025-03-13 16:33:00.759884,laptop,1,800
3618,P115,2025-07-07 16:33:00.759884,watch,2,300
3619,P100,2025-05-12 16:33:00.759884,mouse,1,50
3620,P014,2025-04-30 16:33:00.759884,phone,3,400
3621,P278,2025-06-21 16:33:00.759884,laptop,4,800
3622,P272,2025-05-11 16:33:00.759884,ipad,3,550
3623,P031,2025-04-01 16:33:00.759884,TV,4,880
3624,P239,2025-07-06 16:33:00.759884,phone,1,400
3625,P047,2025-05-10 16:33:00.759884,laptop,1,800
3626,P256,2025-06-24 16:33:00.759884,watch,4,300
3627,P316,2025-03-01 16:33:00.759884,mouse,4,50
3628,P003,2025-04-25 16:33:00.759884,watch,1,300
3629,P394,2025-05-18 16:33:00.759884,watch,3,300
3630,P147,2025-03-26 16:33:00.759884,phone,3,400
3631,P199,2025-06-04 16:33:00.759884,laptop,1,800
3632,P054,2025-03-31 16:33:00.759884,ipad,4,550
3633,P237,2025-03-02 16:33:00.759884,phone,4,400
3634,P333,2025-06-19 16:33:00.759884,mouse,2,50
3635,P270,2025-04-03 16:33:00.759884,mouse,4,50
3636,P154,2025-05-31 16:33:00.759884,phone,3,400
3637,P301,2025-06-02 16:33:00.759884,ipad,4,550
3638,P103,2025-04-10 16:33:00.759884,phone,4,400
3639,P354,2025-03-25 16:33:00.759884,watch,4,300
3640,P092,2025-04-21 16:33:00.759884,watch,1,300
3641,P232,2025-07-19 16:33:00.759884,watch,4,300
3642,P375,2025-04-23 16:33:00.759884,phone,3,400
3643,P107,2025-03-14 16:33:00.759884,TV,4,880
3644,P037,2025-02-22 16:33:00.759884,watch,4,300
3645,P174,2025-03-13 16:33:00.759884,ipad,1,550
3646,P378,2025-07-01 16:33:00.759884,ipad,1,550
3647,P075,2025-07-15 16:33:00.759884,TV,3,880
3648,P190,2025-05-28 16:33:00.759884,mouse,3,50
3649,P150,2025-02-28 16:33:00.759884,laptop,4,800
3650,P323,2025-06-15 16:33:00.759884,laptop,3,800
3651,P041,2025-03-15 16:33:00.759884,watch,3,300
3652,P180,2025-05-06 16:33:00.759884,TV,2,880
3653,P393,2025-04-27 16:33:00.759884,TV,1,880
3654,P290,2025-06-28 16:33:00.759884,mouse,3,50
3655,P395,2025-05-24 16:33:00.759884,TV,3,880
3656,P353,2025-05-21 16:33:00.759884,mouse,4,50
3657,P025,2025-07-04 16:33:00.759884,laptop,3,800
3658,P011,2025-04-19 16:33:00.759884,ipad,4,550
3659,P025,2025-06-22 16:33:00.759884,mouse,4,50
3660,P227,2025-07-16 16:33:00.759884,mouse,3,50
3661,P171,2025-03-03 16:33:00.759884,laptop,4,800
3662,P118,2025-04-06 16:33:00.759884,phone,4,400
3663,P266,2025-04-26 16:33:00.759884,ipad,4,550
3664,P216,2025-04-11 16:33:00.759884,ipad,4,550
3665,P019,2025-07-15 16:33:00.759884,mouse,4,50
3666,P125,2025-03-22 16:33:00.759884,ipad,2,550
3667,P290,2025-04-06 16:33:00.759884,laptop,2,800
3668,P172,2025-07-10 16:33:00.759884,watch,3,300
3669,P177,2025-02-28 16:33:00.759884,watch,1,300
3670,P359,2025-06-16 16:33:00.759884,laptop,4,800
3671,P323,2025-05-27 16:33:00.759884,laptop,2,800
3672,P271,2025-07-07 16:33:00.759884,ipad,2,550
3673,P252,2025-05-25 16:33:00.759884,phone,4,400
3674,P226,2025-06-09 16:33:00.759884,ipad,3,550
3675,P076,2025-05-24 16:33:00.759884,phone,4,400
3676,P165,2025-07-06 16:33:00.759884,mouse,3,50
3677,P100,2025-03-01 16:33:00.759884,watch,4,300
3678,P395,2025-02-26 16:33:00.759884,TV,4,880
3679,P297,2025-06-29 16:33:00.759884,phone,2,400
3680,P139,2025-07-17 16:33:00.759884,TV,2,880
3681,P248,2025-04-14 16:33:00.759884,laptop,3,800
3682,P097,2025-03-07 16:33:00.759884,watch,4,300
3683,P305,2025-03-27 16:33:00.759884,TV,2,880
3684,P233,2025-02-21 16:33:00.759884,laptop,3,800
3685,P193,2025-03-07 16:33:00.759884,watch,4,300
3686,P360,2025-04-28 16:33:00.759884,mouse,2,50
3687,P206,2025-07-06 16:33:00.759884,mouse,4,50
3688,P393,2025-06-27 16:33:00.759884,laptop,3,800
3689,P302,2025-03-30 16:33:00.759884,watch,3,300
3690,P150,2025-04-02 16:33:00.759884,mouse,2,50
3691,P118,2025-05-14 16:33:00.759884,TV,2,880
3692,P111,2025-05-02 16:33:00.759884,phone,1,400
3693,P229,2025-06-28 16:33:00.759884,phone,4,400
3694,P179,2025-02-23 16:33:00.759884,laptop,1,800
3695,P149,2025-05-11 16:33:00.759884,laptop,3,800
3696,P344,2025-07-11 16:33:00.759884,ipad,1,550
3697,P329,2025-04-08 16:33:00.759884,mouse,1,50
3698,P276,2025-03-22 16:33:00.759884,mouse,2,50
3699,P295,2025-03-24 16:33:00.759884,laptop,4,800
3700,P118,2025-06-09 16:33:00.759884,mouse,3,50
3701,P264,2025-07-20 16:33:00.759884,watch,4,300
3702,P146,2025-05-24 16:33:00.759884,ipad,4,550
3703,P173,2025-05-02 16:33:00.759884,mouse,3,50
3704,P042,2025-03-03 16:33:00.759884,phone,2,400
3705,P389,2025-03-01 16:33:00.759884,mouse,3,50
3706,P160,2025-06-12 16:33:00.759884,phone,4,400
3707,P094,2025-05-30 16:33:00.759884,mouse,3,50
3708,P057,2025-06-18 16:33:00.759884,laptop,4,800
3709,P070,2025-06-27 16:33:00.759884,watch,1,300
3710,P279,2025-07-09 16:33:00.759884,laptop,3,800
3711,P213,2025-03-19 16:33:00.759884,laptop,3,800
3712,P097,2025-02-25 16:33:00.759884,laptop,3,800
3713,P068,2025-04-27 16:33:00.759884,laptop,2,800
3714,P179,2025-02-28 16:33:00.759884,TV,2,880
3715,P231,2025-02-27 16:33:00.759884,TV,1,880
3716,P150,2025-07-17 16:33:00.759884,ipad,4,550
3717,P019,2025-06-08 16:33:00.759884,mouse,4,50
3718,P318,2025-04-01 16:33:00.759884,ipad,1,550
3719,P150,2025-02-26 16:33:00.759884,watch,1,300
3720,P270,2025-07-05 16:33:00.759884,ipad,1,550
3721,P227,2025-02-26 16:33:00.759884,ipad,4,550
3722,P238,2025-04-20 16:33:00.759884,watch,2,300
3723,P170,2025-07-18 16:33:00.759884,TV,2,880
3724,P377,2025-02-25 16:33:00.759884,watch,4,300
3725,P149,2025-02-23 16:33:00.759884,ipad,3,550
3726,P387,2025-03-29 16:33:00.759884,phone,2,400
3727,P360,2025-04-17 16:33:00.759884,watch,2,300
3728,P043,2025-04-06 16:33:00.759884,TV,1,880
3729,P046,2025-06-23 16:33:00.759884,phone,1,400
3730,P364,2025-07-16 16:33:00.759884,ipad,3,550
3731,P004,2025-04-29 16:33:00.759884,ipad,3,550
3732,P217,2025-03-22 16:33:00.759884,phone,2,400
3733,P142,2025-06-19 16:33:00.759884,mouse,4,50
3734,P184,2025-02-25 16:33:00.759884,ipad,2,550
3735,P070,2025-07-17 16:33:00.759884,watch,2,300
3736,P056,2025-07-19 16:33:00.759884,ipad,1,550
3737,P259,2025-06-25 16:33:00.759884,ipad,2,550
3738,P122,2025-02-21 16:33:00.759884,laptop,2,800
3739,P336,2025-04-08 16:33:00.759884,laptop,4,800
3740,P055,2025-05-12 16:33:00.759884,mouse,1,50
3741,P342,2025-07-04 16:33:00.759884,watch,4,300
3742,P333,2025-05-29 16:33:00.759884,watch,2,300
3743,P383,2025-05-03 16:33:00.759884,laptop,1,800
3744,P041,2025-05-01 16:33:00.759884,laptop,4,800
3745,P054,2025-04-06 16:33:00.759884,laptop,1,800
3746,P105,2025-05-24 16:33:00.759884,watch,1,300
3747,P199,2025-06-24 16:33:00.759884,mouse,2,50
3748,P389,2025-03-15 16:33:00.759884,laptop,1,800
3749,P201,2025-06-29 16:33:00.759884,TV,2,880
3750,P176,2025-06-30 16:33:00.759884,TV,3,880
3751,P327,2025-05-29 16:33:00.759884,mouse,3,50
3752,P133,2025-06-04 16:33:00.759884,mouse,1,50
3753,P372,2025-03-21 16:33:00.759884,watch,1,300
3754,P323,2025-03-21 16:33:00.759884,mouse,4,50
3755,P232,2025-03-19 16:33:00.759884,mouse,1,50
3756,P145,2025-04-22 16:33:00.759884,mouse,2,50
3757,P001,2025-05-25 16:33:00.759884,phone,1,400
3758,P309,2025-06-28 16:33:00.759884,laptop,4,800
3759,P225,2025-03-11 16:33:00.759884,ipad,3,550
3760,P167,2025-04-12 16:33:00.759884,laptop,1,800
3761,P297,2025-07-19 16:33:00.759884,ipad,1,550
3762,P388,2025-03-22 16:33:00.759884,mouse,4,50
3763,P202,2025-05-16 16:33:00.759884,laptop,4,800
3764,P087,2025-05-10 16:33:00.759884,TV,4,880
3765,P088,2025-04-11 16:33:00.759884,watch,3,300
3766,P194,2025-03-09 16:33:00.759884,ipad,1,550
3767,P090,2025-04-27 16:33:00.759884,ipad,3,550
3768,P104,2025-06-06 16:33:00.759884,mouse,1,50
3769,P194,2025-03-06 16:33:00.759884,laptop,4,800
3770,P222,2025-05-04 16:33:00.759884,TV,1,880
3771,P021,2025-06-10 16:33:00.759884,laptop,3,800
3772,P328,2025-07-04 16:33:00.759884,phone,3,400
3773,P255,2025-06-04 16:33:00.759884,ipad,1,550
3774,P091,2025-05-08 16:33:00.759884,mouse,1,50
3775,P347,2025-06-03 16:33:00.759884,phone,2,400
3776,P185,2025-03-08 16:33:00.759884,phone,1,400
3777,P118,2025-04-08 16:33:00.759884,phone,2,400
3778,P122,2025-06-12 16:33:00.759884,mouse,3,50
3779,P302,2025-06-24 16:33:00.759884,mouse,1,50
3780,P063,2025-05-01 16:33:00.759884,TV,2,880
3781,P094,2025-07-13 16:33:00.759884,ipad,1,550
3782,P279,2025-04-20 16:33:00.759884,laptop,1,800
3783,P296,2025-07-19 16:33:00.759884,watch,4,300
3784,P195,2025-04-13 16:33:00.759884,watch,3,300
3785,P171,2025-03-25 16:33:00.759884,mouse,3,50
3786,P271,2025-03-11 16:33:00.759884,laptop,1,800
3787,P332,2025-04-20 16:33:00.759884,phone,2,400
3788,P337,2025-06-08 16:33:00.759884,mouse,1,50
3789,P333,2025-07-08 16:33:00.759884,mouse,3,50
3790,P145,2025-04-19 16:33:00.759884,watch,4,300
3791,P364,2025-03-13 16:33:00.759884,phone,3,400
3792,P036,2025-03-28 16:33:00.759884,laptop,4,800
3793,P338,2025-06-23 16:33:00.759884,ipad,1,550
3794,P282,2025-07-12 16:33:00.759884,ipad,1,550
3795,P183,2025-04-20 16:33:00.759884,phone,2,400
3796,P197,2025-06-15 16:33:00.759884,phone,1,400
3797,P057,2025-02-28 16:33:00.759884,watch,4,300
3798,P091,2025-03-09 16:33:00.759884,phone,4,400
3799,P111,2025-05-03 16:33:00.759884,watch,3,300
3800,P312,2025-05-13 16:33:00.759884,mouse,1,50
3801,P107,2025-06-14 16:33:00.759884,TV,3,880
3802,P112,2025-05-15 16:33:00.759884,ipad,1,550
3803,P376,2025-04-26 16:33:00.759884,watch,2,300
3804,P099,2025-04-09 16:33:00.759884,ipad,4,550
3805,P155,2025-07-08 16:33:00.759884,TV,1,880
3806,P145,2025-06-19 16:33:00.759884,TV,3,880
3807,P394,2025-03-01 16:33:00.759884,laptop,3,800
3808,P269,2025-06-13 16:33:00.759884,mouse,4,50
3809,P038,2025-06-18 16:33:00.759884,watch,2,300
3810,P207,2025-05-01 16:33:00.759884,phone,1,400
3811,P018,2025-03-08 16:33:00.759884,phone,3,400
3812,P199,2025-04-24 16:33:00.759884,mouse,3,50
3813,P339,2025-03-26 16:33:00.759884,watch,4,300
3814,P034,2025-02-21 16:33:00.759884,phone,2,400
3815,P287,2025-06-18 16:33:00.759884,phone,1,400
3816,P149,2025-06-12 16:33:00.759884,phone,3,400
3817,P276,2025-07-06 16:33:00.759884,ipad,1,550
3818,P023,2025-05-12 16:33:00.759884,mouse,3,50
3819,P193,2025-05-26 16:33:00.759884,watch,2,300
3820,P035,2025-06-10 16:33:00.759884,ipad,4,550
3821,P316,2025-02-25 16:33:00.759884,ipad,2,550
3822,P027,2025-06-16 16:33:00.759884,watch,1,300
3823,P170,2025-05-11 16:33:00.759884,mouse,3,50
3824,P344,2025-04-09 16:33:00.759884,phone,3,400
3825,P152,2025-07-11 16:33:00.759884,phone,2,400
3826,P038,2025-04-06 16:33:00.759884,laptop,1,800
3827,P144,2025-06-24 16:33:00.759884,mouse,1,50
3828,P058,2025-05-22 16:33:00.759884,phone,2,400
3829,P014,2025-06-03 16:33:00.759884,mouse,3,50
3830,P345,2025-04-30 16:33:00.759884,watch,2,300
3831,P027,2025-03-03 16:33:00.759884,laptop,1,800
3832,P351,2025-07-19 16:33:00.759884,mouse,3,50
3833,P192,2025-03-28 16:33:00.759884,ipad,1,550
3834,P147,2025-04-23 16:33:00.759884,TV,3,880
3835,P135,2025-07-17 16:33:00.759884,TV,2,880
3836,P154,2025-04-20 16:33:00.759884,mouse,2,50
3837,P258,2025-07-12 16:33:00.759884,ipad,1,550
3838,P178,2025-06-24 16:33:00.759884,ipad,3,550
3839,P321,2025-06-25 16:33:00.759884,laptop,3,800
3840,P205,2025-06-26 16:33:00.759884,ipad,2,550
3841,P332,2025-03-14 16:33:00.759884,phone,1,400
3842,P397,2025-04-28 16:33:00.759884,laptop,1,800
3843,P062,2025-05-18 16:33:00.759884,mouse,2,50
3844,P132,2025-07-16 16:33:00.759884,phone,3,400
3845,P306,2025-03-15 16:33:00.759884,TV,3,880
3846,P210,2025-06-21 16:33:00.759884,watch,3,300
3847,P107,2025-04-04 16:33:00.759884,watch,3,300
3848,P322,2025-03-10 16:33:00.759884,TV,1,880
3849,P116,2025-04-02 16:33:00.759884,watch,4,300
3850,P183,2025-03-20 16:33:00.759884,phone,2,400
3851,P263,2025-06-20 16:33:00.759884,ipad,2,550
3852,P050,2025-03-01 16:33:00.759884,phone,3,400
3853,P045,2025-04-04 16:33:00.759884,TV,4,880
3854,P119,2025-03-19 16:33:00.759884,TV,4,880
3855,P010,2025-05-21 16:33:00.759884,TV,1,880
3856,P125,2025-04-18 16:33:00.759884,TV,1,880
3857,P221,2025-07-02 16:33:00.759884,laptop,4,800
3858,P096,2025-06-28 16:33:00.759884,phone,1,400
3859,P300,2025-03-18 16:33:00.759884,phone,4,400
3860,P215,2025-03-28 16:33:00.759884,TV,1,880
3861,P160,2025-05-08 16:33:00.759884,phone,3,400
3862,P025,2025-06-15 16:33:00.759884,mouse,2,50
3863,P079,2025-07-06 16:33:00.759884,watch,4,300
3864,P068,2025-05-14 16:33:00.759884,phone,2,400
3865,P117,2025-04-02 16:33:00.759884,ipad,3,550
3866,P060,2025-03-08 16:33:00.759884,laptop,4,800
3867,P293,2025-06-27 16:33:00.759884,TV,3,880
3868,P186,2025-06-02 16:33:00.759884,ipad,2,550
3869,P113,2025-06-03 16:33:00.759884,watch,1,300
3870,P259,2025-07-17 16:33:00.759884,mouse,4,50
3871,P231,2025-02-24 16:33:00.759884,phone,1,400
3872,P037,2025-03-20 16:33:00.759884,watch,1,300
3873,P109,2025-05-11 16:33:00.759884,mouse,2,50
3874,P052,2025-04-07 16:33:00.759884,laptop,1,800
3875,P091,2025-06-12 16:33:00.759884,TV,3,880
3876,P068,2025-03-07 16:33:00.759884,watch,2,300
3877,P248,2025-03-14 16:33:00.759884,mouse,2,50
3878,P244,2025-05-18 16:33:00.759884,ipad,4,550
3879,P191,2025-05-17 16:33:00.759884,ipad,3,550
3880,P360,2025-04-13 16:33:00.759884,watch,2,300
3881,P162,2025-02-21 16:33:00.759884,phone,1,400
3882,P260,2025-07-05 16:33:00.759884,watch,3,300
3883,P330,2025-06-18 16:33:00.759884,TV,3,880
3884,P168,2025-04-19 16:33:00.759884,phone,3,400
3885,P293,2025-05-24 16:33:00.759884,laptop,1,800
3886,P129,2025-06-12 16:33:00.759884,phone,1,400
3887,P228,2025-02-23 16:33:00.759884,TV,2,880
3888,P070,2025-03-11 16:33:00.759884,TV,1,880
3889,P041,2025-06-05 16:33:00.759884,TV,3,880
3890,P161,2025-05-25 16:33:00.759884,mouse,2,50
3891,P130,2025-04-10 16:33:00.759884,phone,2,400
3892,P344,2025-03-03 16:33:00.759884,watch,2,300
3893,P293,2025-04-10 16:33:00.759884,phone,1,400
3894,P310,2025-07-15 16:33:00.759884,laptop,2,800
3895,P331,2025-03-21 16:33:00.759884,TV,1,880
3896,P032,2025-06-08 16:33:00.759884,ipad,3,550
3897,P157,2025-06-25 16:33:00.759884,watch,3,300
3898,P340,2025-03-19 16:33:00.759884,mouse,2,50
3899,P026,2025-05-20 16:33:00.759884,ipad,1,550
3900,P216,2025-06-29 16:33:00.759884,ipad,4,550
3901,P387,2025-05-04 16:33:00.759884,watch,3,300
3902,P301,2025-07-20 16:33:00.759884,laptop,2,800
3903,P089,2025-04-15 16:33:00.759884,watch,4,300
3904,P327,2025-07-06 16:33:00.759884,mouse,1,50
3905,P148,2025-07-03 16:33:00.759884,watch,1,300
3906,P046,2025-07-02 16:33:00.759884,phone,4,400
3907,P096,2025-04-13 16:33:00.759884,watch,1,300
3908,P257,2025-05-12 16:33:00.759884,phone,2,400
3909,P016,2025-06-05 16:33:00.759884,ipad,4,550
3910,P400,2025-06-26 16:33:00.759884,laptop,4,800
3911,P091,2025-04-23 16:33:00.759884,watch,2,300
3912,P202,2025-06-24 16:33:00.759884,phone,2,400
3913,P240,2025-07-04 16:33:00.759884,watch,3,300
3914,P182,2025-07-15 16:33:00.759884,ipad,2,550
3915,P081,2025-04-15 16:33:00.759884,watch,4,300
3916,P281,2025-03-12 16:33:00.759884,phone,2,400
3917,P375,2025-04-01 16:33:00.759884,laptop,1,800
3918,P153,2025-05-27 16:33:00.759884,phone,2,400
3919,P398,2025-06-28 16:33:00.759884,ipad,4,550
3920,P390,2025-04-06 16:33:00.759884,laptop,2,800
3921,P029,2025-06-11 16:33:00.759884,phone,1,400
3922,P270,2025-04-15 16:33:00.759884,ipad,4,550
3923,P023,2025-04-24 16:33:00.759884,ipad,1,550
3924,P132,2025-04-15 16:33:00.759884,watch,2,300
3925,P333,2025-05-27 16:33:00.759884,laptop,4,800
3926,P173,2025-05-12 16:33:00.759884,TV,4,880
3927,P131,2025-06-10 16:33:00.759884,watch,3,300
3928,P283,2025-04-16 16:33:00.759884,phone,2,400
3929,P266,2025-05-26 16:33:00.759884,TV,1,880
3930,P356,2025-05-02 16:33:00.759884,mouse,4,50
3931,P173,2025-03-07 16:33:00.759884,ipad,2,550
3932,P345,2025-05-07 16:33:00.759884,phone,2,400
3933,P217,2025-04-24 16:33:00.759884,laptop,4,800
3934,P335,2025-03-02 16:33:00.759884,TV,1,880
